TimeStamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
4.3665,9.16,157.36,157.36,157.36,157.36,157.36,157.36,157.36
4.3675,9.16,157.4,157.4,157.4,157.4,157.4,157.4,157.4
4.3685,9.16,157.45,157.45,157.45,157.45,157.45,157.45,157.45
4.3695,9.16,157.5,157.5,157.5,157.5,157.5,157.5,157.5
4.3705,9.16,157.55,157.55,157.55,157.55,157.55,157.55,157.55
4.3715,9.16,157.59,157.59,157.59,157.59,157.59,157.59,157.59
4.3725,9.16,157.64,157.64,157.64,157.64,157.64,157.64,157.64
4.3735,9.16,157.69,157.69,157.69,157.69,157.69,157.69,157.69
4.3745,9.16,157.74,157.74,157.74,157.74,157.74,157.74,157.74
4.3755,9.16,157.79,157.79,157.79,157.79,157.79,157.79,157.79
4.3765,9.16,157.83,157.83,157.83,157.83,157.83,157.83,157.83
4.3775,9.16,157.88,157.88,157.88,157.88,157.88,157.88,157.88
4.3785,9.16,157.93,157.93,157.93,157.93,157.93,157.93,157.93
4.3795,9.16,157.98,157.98,157.98,157.98,157.98,157.98,157.98
4.3805,9.16,158.02,158.02,158.02,158.02,158.02,158.02,158.02
4.3815,9.16,158.07,158.07,158.07,158.07,158.07,158.07,158.07
4.3825,9.16,158.12,158.12,158.12,158.12,158.12,158.12,158.12
4.3835,9.16,158.17,158.17,158.17,158.17,158.17,158.17,158.17
4.3845,9.16,158.21,158.21,158.21,158.21,158.21,158.21,158.21
4.3855,9.16,158.26,158.26,158.26,158.26,158.26,158.26,158.26
4.3865,9.16,158.31,158.31,158.31,158.31,158.31,158.31,158.31
4.3875,9.16,158.36,158.36,158.36,158.36,158.36,158.36,158.36
4.3885,9.16,158.41,158.41,158.41,158.41,158.41,158.41,158.41
4.3895,9.16,158.45,158.45,158.45,158.45,158.45,158.45,158.45
4.3905,9.16,158.5,158.5,158.5,158.5,158.5,158.5,158.5
4.3915,9.16,158.55,158.55,158.55,158.55,158.55,158.55,158.55
4.3925,9.16,158.6,158.6,158.6,158.6,158.6,158.6,158.6
4.3935,9.16,158.64,158.64,158.64,158.64,158.64,158.64,158.64
4.3945,9.16,158.69,158.69,158.69,158.69,158.69,158.69,158.69
4.3955,9.16,158.74,158.74,158.74,158.74,158.74,158.74,158.74
4.3965,9.16,158.79,158.79,158.79,158.79,158.79,158.79,158.79
4.3975,9.16,158.83,158.83,158.83,158.83,158.83,158.83,158.83
4.3985,9.16,158.88,158.88,158.88,158.88,158.88,158.88,158.88
4.3995,9.16,158.93,158.93,158.93,158.93,158.93,158.93,158.93
4.4005,9.16,158.98,158.98,158.98,158.98,158.98,158.98,158.98
4.4015,9.16,159.03,159.03,159.03,159.03,159.03,159.03,159.03
4.4025,9.16,159.07,159.07,159.07,159.07,159.07,159.07,159.07
4.4035,9.16,159.12,159.12,159.12,159.12,159.12,159.12,159.12
4.4045,9.16,159.17,159.17,159.17,159.17,159.17,159.17,159.17
4.4055,9.16,159.22,159.22,159.22,159.22,159.22,159.22,159.22
4.4065,9.16,159.26,159.26,159.26,159.26,159.26,159.26,159.26
4.4075,9.16,159.31,159.31,159.31,159.31,159.31,159.31,159.31
4.4085,9.16,159.36,159.36,159.36,159.36,159.36,159.36,159.36
4.4095,9.16,159.41,159.41,159.41,159.41,159.41,159.41,159.41
4.4105,9.16,159.45,159.45,159.45,159.45,159.45,159.45,159.45
4.4115,9.16,159.5,159.5,159.5,159.5,159.5,159.5,159.5
4.4125,9.16,159.55,159.55,159.55,159.55,159.55,159.55,159.55
4.4135,9.16,159.6,159.6,159.6,159.6,159.6,159.6,159.6
4.4145,9.16,159.65,159.65,159.65,159.65,159.65,159.65,159.65
4.4155,9.16,159.69,159.69,159.69,159.69,159.69,159.69,159.69
4.4165,9.16,159.74,159.74,159.74,159.74,159.74,159.74,159.74
4.4175,9.16,159.79,159.79,159.79,159.79,159.79,159.79,159.79
4.4185,9.16,159.84,159.84,159.84,159.84,159.84,159.84,159.84
4.4195,9.16,159.88,159.88,159.88,159.88,159.88,159.88,159.88
4.4205,9.16,159.93,159.93,159.93,159.93,159.93,159.93,159.93
4.4215,9.16,159.98,159.98,159.98,159.98,159.98,159.98,159.98
4.4225,9.16,160.03,160.03,160.03,160.03,160.03,160.03,160.03
4.4235,9.16,160.07,160.07,160.07,160.07,160.07,160.07,160.07
4.4245,9.16,160.12,160.12,160.12,160.12,160.12,160.12,160.12
4.4255,9.16,160.17,160.17,160.17,160.17,160.17,160.17,160.17
4.4265,9.16,160.22,160.22,160.22,160.22,160.22,160.22,160.22
4.4275,9.16,160.26,160.26,160.26,160.26,160.26,160.26,160.26
4.4285,9.16,160.31,160.31,160.31,160.31,160.31,160.31,160.31
4.4295,9.16,160.36,160.36,160.36,160.36,160.36,160.36,160.36
4.4305,9.16,160.41,160.41,160.41,160.41,160.41,160.41,160.41
4.4315,9.16,160.46,160.46,160.46,160.46,160.46,160.46,160.46
4.4325,9.16,160.5,160.5,160.5,160.5,160.5,160.5,160.5
4.4335,9.16,160.55,160.55,160.55,160.55,160.55,160.55,160.55
4.4345,9.16,160.6,160.6,160.6,160.6,160.6,160.6,160.6
4.4355,9.16,160.65,160.65,160.65,160.65,160.65,160.65,160.65
4.4365,9.16,160.69,160.69,160.69,160.69,160.69,160.69,160.69
4.4375,9.16,160.74,160.74,160.74,160.74,160.74,160.74,160.74
4.4385,9.16,160.79,160.79,160.79,160.79,160.79,160.79,160.79
4.4395,9.16,160.84,160.84,160.84,160.84,160.84,160.84,160.84
4.4405,9.16,160.88,160.88,160.88,160.88,160.88,160.88,160.88
4.4415,9.16,160.93,160.93,160.93,160.93,160.93,160.93,160.93
4.4425,9.16,160.98,160.98,160.98,160.98,160.98,160.98,160.98
4.4435,9.16,161.03,161.03,161.03,161.03,161.03,161.03,161.03
4.4445,9.16,161.08,161.08,161.08,161.08,161.08,161.08,161.08
4.4455,9.16,161.12,161.12,161.12,161.12,161.12,161.12,161.12
4.4465,9.16,161.17,161.17,161.17,161.17,161.17,161.17,161.17
4.4475,9.16,161.22,161.22,161.22,161.22,161.22,161.22,161.22
4.4485,9.16,161.27,161.27,161.27,161.27,161.27,161.27,161.27
4.4495,9.16,161.31,161.31,161.31,161.31,161.31,161.31,161.31
4.4505,9.16,161.36,161.36,161.36,161.36,161.36,161.36,161.36
4.4515,9.16,161.41,161.41,161.41,161.41,161.41,161.41,161.41
4.4525,9.16,161.46,161.46,161.46,161.46,161.46,161.46,161.46
4.4535,9.16,161.5,161.5,161.5,161.5,161.5,161.5,161.5
4.4545,9.16,161.55,161.55,161.55,161.55,161.55,161.55,161.55
4.4555,9.16,161.6,161.6,161.6,161.6,161.6,161.6,161.6
4.4565,9.16,161.65,161.65,161.65,161.65,161.65,161.65,161.65
4.4575,9.16,161.7,161.7,161.7,161.7,161.7,161.7,161.7
4.4585,9.16,161.74,161.74,161.74,161.74,161.74,161.74,161.74
4.4595,9.16,161.79,161.79,161.79,161.79,161.79,161.79,161.79
4.4605,9.16,161.84,161.84,161.84,161.84,161.84,161.84,161.84
4.4615,9.16,161.89,161.89,161.89,161.89,161.89,161.89,161.89
4.4625,9.16,161.93,161.93,161.93,161.93,161.93,161.93,161.93
4.4635,9.16,161.98,161.98,161.98,161.98,161.98,161.98,161.98
4.4645,9.16,162.03,162.03,162.03,162.03,162.03,162.03,162.03
4.4655,9.16,162.08,162.08,162.08,162.08,162.08,162.08,162.08
4.4665,9.16,162.12,162.12,162.12,162.12,162.12,162.12,162.12
4.4675,9.16,162.17,162.17,162.17,162.17,162.17,162.17,162.17
4.4685,9.16,162.22,162.22,162.22,162.22,162.22,162.22,162.22
4.4695,9.16,162.27,162.27,162.27,162.27,162.27,162.27,162.27
4.4705,9.16,162.32,162.32,162.32,162.32,162.32,162.32,162.32
4.4715,9.16,162.36,162.36,162.36,162.36,162.36,162.36,162.36
4.4725,9.16,162.41,162.41,162.41,162.41,162.41,162.41,162.41
4.4735,9.16,162.46,162.46,162.46,162.46,162.46,162.46,162.46
4.4745,9.16,162.51,162.51,162.51,162.51,162.51,162.51,162.51
4.4755,9.16,162.55,162.55,162.55,162.55,162.55,162.55,162.55
4.4765,9.16,162.6,162.6,162.6,162.6,162.6,162.6,162.6
4.4775,9.16,162.65,162.65,162.65,162.65,162.65,162.65,162.65
4.4785,9.16,162.7,162.7,162.7,162.7,162.7,162.7,162.7
4.4795,9.16,162.74,162.74,162.74,162.74,162.74,162.74,162.74
4.4805,9.16,162.79,162.79,162.79,162.79,162.79,162.79,162.79
4.4815,9.16,162.84,162.84,162.84,162.84,162.84,162.84,162.84
4.4825,9.16,162.89,162.89,162.89,162.89,162.89,162.89,162.89
4.4835,9.16,162.94,162.94,162.94,162.94,162.94,162.94,162.94
4.4845,9.16,162.98,162.98,162.98,162.98,162.98,162.98,162.98
4.4855,9.16,163.03,163.03,163.03,163.03,163.03,163.03,163.03
4.4865,9.16,163.08,163.08,163.08,163.08,163.08,163.08,163.08
4.4875,9.16,163.13,163.13,163.13,163.13,163.13,163.13,163.13
4.4885,9.16,163.17,163.17,163.17,163.17,163.17,163.17,163.17
4.4895,9.16,163.22,163.22,163.22,163.22,163.22,163.22,163.22
4.4905,9.16,163.27,163.27,163.27,163.27,163.27,163.27,163.27
4.4915,9.16,163.32,163.32,163.32,163.32,163.32,163.32,163.32
4.4925,9.16,163.36,163.36,163.36,163.36,163.36,163.36,163.36
4.4935,9.16,163.41,163.41,163.41,163.41,163.41,163.41,163.41
4.4945,9.16,163.46,163.46,163.46,163.46,163.46,163.46,163.46
4.4955,9.16,163.51,163.51,163.51,163.51,163.51,163.51,163.51
4.4965,9.16,163.56,163.56,163.56,163.56,163.56,163.56,163.56
4.4975,9.16,163.6,163.6,163.6,163.6,163.6,163.6,163.6
4.4985,9.16,163.65,163.65,163.65,163.65,163.65,163.65,163.65
4.4995,9.16,163.7,163.7,163.7,163.7,163.7,163.7,163.7
4.5005,9.16,163.75,163.75,163.75,163.75,163.75,163.75,163.75
4.5015,9.16,163.79,163.79,163.79,163.79,163.79,163.79,163.79
4.5025,9.16,163.84,163.84,163.84,163.84,163.84,163.84,163.84
4.5035,9.16,163.89,163.89,163.89,163.89,163.89,163.89,163.89
4.5045,9.16,163.94,163.94,163.94,163.94,163.94,163.94,163.94
4.5055,9.16,163.98,163.98,163.98,163.98,163.98,163.98,163.98
4.5065,9.16,164.03,164.03,164.03,164.03,164.03,164.03,164.03
4.5075,9.16,164.08,164.08,164.08,164.08,164.08,164.08,164.08
4.5085,9.16,164.13,164.13,164.13,164.13,164.13,164.13,164.13
4.5095,9.16,164.18,164.18,164.18,164.18,164.18,164.18,164.18
4.5105,9.16,164.22,164.22,164.22,164.22,164.22,164.22,164.22
4.5115,9.16,164.27,164.27,164.27,164.27,164.27,164.27,164.27
4.5125,9.16,164.32,164.32,164.32,164.32,164.32,164.32,164.32
4.5135,9.16,164.37,164.37,164.37,164.37,164.37,164.37,164.37
4.5145,9.16,164.41,164.41,164.41,164.41,164.41,164.41,164.41
4.5155,9.16,164.46,164.46,164.46,164.46,164.46,164.46,164.46
4.5165,9.16,164.51,164.51,164.51,164.51,164.51,164.51,164.51
4.5175,9.16,164.56,164.56,164.56,164.56,164.56,164.56,164.56
4.5185,9.16,164.6,164.6,164.6,164.6,164.6,164.6,164.6
4.5195,9.16,164.65,164.65,164.65,164.65,164.65,164.65,164.65
4.5205,9.16,164.7,164.7,164.7,164.7,164.7,164.7,164.7
4.5215,9.16,164.75,164.75,164.75,164.75,164.75,164.75,164.75
4.5225,9.16,164.79,164.79,164.79,164.79,164.79,164.79,164.79
4.5235,9.16,164.84,164.84,164.84,164.84,164.84,164.84,164.84
4.5245,9.16,164.89,164.89,164.89,164.89,164.89,164.89,164.89
4.5255,9.16,164.94,164.94,164.94,164.94,164.94,164.94,164.94
4.5265,9.16,164.99,164.99,164.99,164.99,164.99,164.99,164.99
4.5275,9.16,165.03,165.03,165.03,165.03,165.03,165.03,165.03
4.5285,9.16,165.08,165.08,165.08,165.08,165.08,165.08,165.08
4.5295,9.16,165.13,165.13,165.13,165.13,165.13,165.13,165.13
4.5305,9.16,165.18,165.18,165.18,165.18,165.18,165.18,165.18
4.5315,9.16,165.22,165.22,165.22,165.22,165.22,165.22,165.22
4.5325,9.16,165.27,165.27,165.27,165.27,165.27,165.27,165.27
4.5335,9.16,165.32,165.32,165.32,165.32,165.32,165.32,165.32
4.5345,9.16,165.37,165.37,165.37,165.37,165.37,165.37,165.37
4.5355,9.16,165.41,165.41,165.41,165.41,165.41,165.41,165.41
4.5365,9.16,165.46,165.46,165.46,165.46,165.46,165.46,165.46
4.5375,9.16,165.51,165.51,165.51,165.51,165.51,165.51,165.51
4.5385,9.16,165.56,165.56,165.56,165.56,165.56,165.56,165.56
4.5395,9.16,165.61,165.61,165.61,165.61,165.61,165.61,165.61
4.5405,9.16,165.65,165.65,165.65,165.65,165.65,165.65,165.65
4.5415,9.16,165.7,165.7,165.7,165.7,165.7,165.7,165.7
4.5425,9.16,165.75,165.75,165.75,165.75,165.75,165.75,165.75
4.5435,9.16,165.8,165.8,165.8,165.8,165.8,165.8,165.8
4.5445,9.16,165.84,165.84,165.84,165.84,165.84,165.84,165.84
4.5455,9.16,165.89,165.89,165.89,165.89,165.89,165.89,165.89
4.5465,9.16,165.94,165.94,165.94,165.94,165.94,165.94,165.94
4.5475,9.16,165.99,165.99,165.99,165.99,165.99,165.99,165.99
4.5485,9.16,166.03,166.03,166.03,166.03,166.03,166.03,166.03
4.5495,9.16,166.08,166.08,166.08,166.08,166.08,166.08,166.08
4.5505,9.16,166.13,166.13,166.13,166.13,166.13,166.13,166.13
4.5515,9.16,166.18,166.18,166.18,166.18,166.18,166.18,166.18
4.5525,9.16,166.23,166.23,166.23,166.23,166.23,166.23,166.23
4.5535,9.16,166.27,166.27,166.27,166.27,166.27,166.27,166.27
4.5545,9.16,166.32,166.32,166.32,166.32,166.32,166.32,166.32
4.5555,9.16,166.37,166.37,166.37,166.37,166.37,166.37,166.37
4.5565,9.16,166.42,166.42,166.42,166.42,166.42,166.42,166.42
4.5575,9.16,166.46,166.46,166.46,166.46,166.46,166.46,166.46
4.5585,9.16,166.51,166.51,166.51,166.51,166.51,166.51,166.51
4.5595,9.16,166.56,166.56,166.56,166.56,166.56,166.56,166.56
4.5605,9.16,166.61,166.61,166.61,166.61,166.61,166.61,166.61
4.5615,9.16,166.65,166.65,166.65,166.65,166.65,166.65,166.65
4.5625,9.16,166.7,166.7,166.7,166.7,166.7,166.7,166.7
4.5635,9.16,166.75,166.75,166.75,166.75,166.75,166.75,166.75
4.5645,9.16,166.8,166.8,166.8,166.8,166.8,166.8,166.8
4.5655,9.16,166.85,166.85,166.85,166.85,166.85,166.85,166.85
4.5665,9.16,166.89,166.89,166.89,166.89,166.89,166.89,166.89
4.5675,9.16,166.94,166.94,166.94,166.94,166.94,166.94,166.94
4.5685,9.16,166.99,166.99,166.99,166.99,166.99,166.99,166.99
4.5695,9.16,167.04,167.04,167.04,167.04,167.04,167.04,167.04
4.5705,9.16,167.08,167.08,167.08,167.08,167.08,167.08,167.08
4.5715,9.16,167.13,167.13,167.13,167.13,167.13,167.13,167.13
4.5725,9.16,167.18,167.18,167.18,167.18,167.18,167.18,167.18
4.5735,9.16,167.23,167.23,167.23,167.23,167.23,167.23,167.23
4.5745,9.16,167.27,167.27,167.27,167.27,167.27,167.27,167.27
4.5755,9.16,167.32,167.32,167.32,167.32,167.32,167.32,167.32
4.5765,9.16,167.37,167.37,167.37,167.37,167.37,167.37,167.37
4.5775,9.16,167.42,167.42,167.42,167.42,167.42,167.42,167.42
4.5785,9.16,167.47,167.47,167.47,167.47,167.47,167.47,167.47
4.5795,9.16,167.51,167.51,167.51,167.51,167.51,167.51,167.51
4.5805,9.16,167.56,167.56,167.56,167.56,167.56,167.56,167.56
4.5815,9.16,167.61,167.61,167.61,167.61,167.61,167.61,167.61
4.5825,9.16,167.66,167.66,167.66,167.66,167.66,167.66,167.66
4.5835,9.16,167.7,167.7,167.7,167.7,167.7,167.7,167.7
4.5845,9.16,167.75,167.75,167.75,167.75,167.75,167.75,167.75
4.5855,9.16,167.8,167.8,167.8,167.8,167.8,167.8,167.8
4.5865,9.16,167.85,167.85,167.85,167.85,167.85,167.85,167.85
4.5875,9.16,167.89,167.89,167.89,167.89,167.89,167.89,167.89
4.5885,9.16,167.94,167.94,167.94,167.94,167.94,167.94,167.94
4.5895,9.16,167.99,167.99,167.99,167.99,167.99,167.99,167.99
4.5905,9.16,168.04,168.04,168.04,168.04,168.04,168.04,168.04
4.5915,9.16,168.09,168.09,168.09,168.09,168.09,168.09,168.09
4.5925,9.16,168.13,168.13,168.13,168.13,168.13,168.13,168.13
4.5935,9.16,168.18,168.18,168.18,168.18,168.18,168.18,168.18
4.5945,9.16,168.23,168.23,168.23,168.23,168.23,168.23,168.23
4.5955,9.16,168.28,168.28,168.28,168.28,168.28,168.28,168.28
4.5965,9.16,168.32,168.32,168.32,168.32,168.32,168.32,168.32
4.5975,9.16,168.37,168.37,168.37,168.37,168.37,168.37,168.37
4.5985,9.16,168.42,168.42,168.42,168.42,168.42,168.42,168.42
4.5995,9.16,168.47,168.47,168.47,168.47,168.47,168.47,168.47
4.6005,9.16,168.51,168.51,168.51,168.51,168.51,168.51,168.51
4.6015,9.16,168.56,168.56,168.56,168.56,168.56,168.56,168.56
4.6025,9.16,168.61,168.61,168.61,168.61,168.61,168.61,168.61
4.6035,9.16,168.66,168.66,168.66,168.66,168.66,168.66,168.66
4.6045,9.16,168.71,168.71,168.71,168.71,168.71,168.71,168.71
4.6055,9.16,168.75,168.75,168.75,168.75,168.75,168.75,168.75
4.6065,9.16,168.8,168.8,168.8,168.8,168.8,168.8,168.8
4.6075,9.16,168.85,168.85,168.85,168.85,168.85,168.85,168.85
4.6085,9.16,168.9,168.9,168.9,168.9,168.9,168.9,168.9
4.6095,9.16,168.94,168.94,168.94,168.94,168.94,168.94,168.94
4.6105,9.16,168.99,168.99,168.99,168.99,168.99,168.99,168.99
4.6115,9.16,169.04,169.04,169.04,169.04,169.04,169.04,169.04
4.6125,9.16,169.09,169.09,169.09,169.09,169.09,169.09,169.09
4.6135,9.16,169.13,169.13,169.13,169.13,169.13,169.13,169.13
4.6145,9.16,169.18,169.18,169.18,169.18,169.18,169.18,169.18
4.6155,9.16,169.23,169.23,169.23,169.23,169.23,169.23,169.23
4.6165,9.16,169.28,169.28,169.28,169.28,169.28,169.28,169.28
4.6175,9.16,169.32,169.32,169.32,169.32,169.32,169.32,169.32
4.6185,9.16,169.37,169.37,169.37,169.37,169.37,169.37,169.37
4.6195,9.16,169.42,169.42,169.42,169.42,169.42,169.42,169.42
4.6205,9.16,169.47,169.47,169.47,169.47,169.47,169.47,169.47
4.6215,9.16,169.52,169.52,169.52,169.52,169.52,169.52,169.52
4.6225,9.16,169.56,169.56,169.56,169.56,169.56,169.56,169.56
4.6235,9.16,169.61,169.61,169.61,169.61,169.61,169.61,169.61
4.6245,9.16,169.66,169.66,169.66,169.66,169.66,169.66,169.66
4.6255,9.16,169.71,169.71,169.71,169.71,169.71,169.71,169.71
4.6265,9.16,169.75,169.75,169.75,169.75,169.75,169.75,169.75
4.6275,9.16,169.8,169.8,169.8,169.8,169.8,169.8,169.8
4.6285,9.16,169.85,169.85,169.85,169.85,169.85,169.85,169.85
4.6295,9.16,169.9,169.9,169.9,169.9,169.9,169.9,169.9
4.6305,9.16,169.94,169.94,169.94,169.94,169.94,169.94,169.94
4.6315,9.16,169.99,169.99,169.99,169.99,169.99,169.99,169.99
4.6325,9.16,170.04,170.04,170.04,170.04,170.04,170.04,170.04
4.6335,9.16,170.09,170.09,170.09,170.09,170.09,170.09,170.09
4.6345,9.16,170.14,170.14,170.14,170.14,170.14,170.14,170.14
4.6355,9.16,170.18,170.18,170.18,170.18,170.18,170.18,170.18
4.6365,9.16,170.23,170.23,170.23,170.23,170.23,170.23,170.23
4.6375,9.16,170.28,170.28,170.28,170.28,170.28,170.28,170.28
4.6385,9.16,170.33,170.33,170.33,170.33,170.33,170.33,170.33
4.6395,9.16,170.37,170.37,170.37,170.37,170.37,170.37,170.37
4.6405,9.16,170.42,170.42,170.42,170.42,170.42,170.42,170.42
4.6415,9.16,170.47,170.47,170.47,170.47,170.47,170.47,170.47
4.6425,9.16,170.52,170.52,170.52,170.52,170.52,170.52,170.52
4.6435,9.16,170.56,170.56,170.56,170.56,170.56,170.56,170.56
4.6445,9.16,170.61,170.61,170.61,170.61,170.61,170.61,170.61
4.6455,9.16,170.66,170.66,170.66,170.66,170.66,170.66,170.66
4.6465,9.16,170.71,170.71,170.71,170.71,170.71,170.71,170.71
4.6475,9.16,170.76,170.76,170.76,170.76,170.76,170.76,170.76
4.6485,9.16,170.8,170.8,170.8,170.8,170.8,170.8,170.8
4.6495,9.16,170.85,170.85,170.85,170.85,170.85,170.85,170.85
4.6505,9.16,170.9,170.9,170.9,170.9,170.9,170.9,170.9
4.6515,9.16,170.95,170.95,170.95,170.95,170.95,170.95,170.95
4.6525,9.16,170.99,170.99,170.99,170.99,170.99,170.99,170.99
4.6535,9.16,171.04,171.04,171.04,171.04,171.04,171.04,171.04
4.6545,9.16,171.09,171.09,171.09,171.09,171.09,171.09,171.09
4.6555,9.16,171.14,171.14,171.14,171.14,171.14,171.14,171.14
4.6565,9.16,171.18,171.18,171.18,171.18,171.18,171.18,171.18
4.6575,9.16,171.23,171.23,171.23,171.23,171.23,171.23,171.23
4.6585,9.16,171.28,171.28,171.28,171.28,171.28,171.28,171.28
4.6595,9.16,171.33,171.33,171.33,171.33,171.33,171.33,171.33
4.6605,9.16,171.38,171.38,171.38,171.38,171.38,171.38,171.38
4.6615,9.16,171.42,171.42,171.42,171.42,171.42,171.42,171.42
4.6625,9.16,171.47,171.47,171.47,171.47,171.47,171.47,171.47
4.6635,9.16,171.52,171.52,171.52,171.52,171.52,171.52,171.52
4.6645,9.16,171.57,171.57,171.57,171.57,171.57,171.57,171.57
4.6655,9.16,171.61,171.61,171.61,171.61,171.61,171.61,171.61
4.6665,9.16,171.66,171.66,171.66,171.66,171.66,171.66,171.66
4.6675,9.16,171.71,171.71,171.71,171.71,171.71,171.71,171.71
4.6685,9.16,171.76,171.76,171.76,171.76,171.76,171.76,171.76
4.6695,9.16,171.8,171.8,171.8,171.8,171.8,171.8,171.8
4.6705,9.16,171.85,171.85,171.85,171.85,171.85,171.85,171.85
4.6715,9.16,171.9,171.9,171.9,171.9,171.9,171.9,171.9
4.6725,9.16,171.95,171.95,171.95,171.95,171.95,171.95,171.95
4.6735,9.16,172.0,172.0,172.0,172.0,172.0,172.0,172.0
4.6745,9.16,172.04,172.04,172.04,172.04,172.04,172.04,172.04
4.6755,9.16,172.09,172.09,172.09,172.09,172.09,172.09,172.09
4.6765,9.16,172.14,172.14,172.14,172.14,172.14,172.14,172.14
4.6775,9.16,172.19,172.19,172.19,172.19,172.19,172.19,172.19
4.6785,9.16,172.23,172.23,172.23,172.23,172.23,172.23,172.23
4.6795,9.16,172.28,172.28,172.28,172.28,172.28,172.28,172.28
4.6805,9.16,172.33,172.33,172.33,172.33,172.33,172.33,172.33
4.6815,9.16,172.38,172.38,172.38,172.38,172.38,172.38,172.38
4.6825,9.16,172.42,172.42,172.42,172.42,172.42,172.42,172.42
4.6835,9.16,172.47,172.47,172.47,172.47,172.47,172.47,172.47
4.6845,9.16,172.52,172.52,172.52,172.52,172.52,172.52,172.52
4.6855,9.16,172.57,172.57,172.57,172.57,172.57,172.57,172.57
4.6865,9.16,172.62,172.62,172.62,172.62,172.62,172.62,172.62
4.6875,9.16,172.66,172.66,172.66,172.66,172.66,172.66,172.66
4.6885,9.16,172.71,172.71,172.71,172.71,172.71,172.71,172.71
4.6895,9.16,172.76,172.76,172.76,172.76,172.76,172.76,172.76
4.6905,9.16,172.81,172.81,172.81,172.81,172.81,172.81,172.81
4.6915,9.16,172.85,172.85,172.85,172.85,172.85,172.85,172.85
4.6925,9.16,172.9,172.9,172.9,172.9,172.9,172.9,172.9
4.6935,9.16,172.95,172.95,172.95,172.95,172.95,172.95,172.95
4.6945,9.16,173.0,173.0,173.0,173.0,173.0,173.0,173.0
4.6955,9.16,173.04,173.04,173.04,173.04,173.04,173.04,173.04
4.6965,9.16,173.09,173.09,173.09,173.09,173.09,173.09,173.09
4.6975,9.16,173.14,173.14,173.14,173.14,173.14,173.14,173.14
4.6985,9.16,173.19,173.19,173.19,173.19,173.19,173.19,173.19
4.6995,9.16,173.23,173.23,173.23,173.23,173.23,173.23,173.23
4.7005,9.16,173.28,173.28,173.28,173.28,173.28,173.28,173.28
4.7015,9.16,173.33,173.33,173.33,173.33,173.33,173.33,173.33
4.7025,9.16,173.38,173.38,173.38,173.38,173.38,173.38,173.38
4.7035,9.16,173.43,173.43,173.43,173.43,173.43,173.43,173.43
4.7045,9.16,173.47,173.47,173.47,173.47,173.47,173.47,173.47
4.7055,9.16,173.52,173.52,173.52,173.52,173.52,173.52,173.52
4.7065,9.16,173.57,173.57,173.57,173.57,173.57,173.57,173.57
4.7075,9.16,173.62,173.62,173.62,173.62,173.62,173.62,173.62
4.7085,9.16,173.66,173.66,173.66,173.66,173.66,173.66,173.66
4.7095,9.16,173.71,173.71,173.71,173.71,173.71,173.71,173.71
4.7105,9.16,173.76,173.76,173.76,173.76,173.76,173.76,173.76
4.7115,9.16,173.81,173.81,173.81,173.81,173.81,173.81,173.81
4.7125,9.16,173.85,173.85,173.85,173.85,173.85,173.85,173.85
4.7135,9.16,173.9,173.9,173.9,173.9,173.9,173.9,173.9
4.7145,9.16,173.95,173.95,173.95,173.95,173.95,173.95,173.95
4.7155,9.16,174.0,174.0,174.0,174.0,174.0,174.0,174.0
4.7165,9.16,174.05,174.05,174.05,174.05,174.05,174.05,174.05
4.7175,9.16,174.09,174.09,174.09,174.09,174.09,174.09,174.09
4.7185,9.16,174.14,174.14,174.14,174.14,174.14,174.14,174.14
4.7195,9.16,174.19,174.19,174.19,174.19,174.19,174.19,174.19
4.7205,9.16,174.24,174.24,174.24,174.24,174.24,174.24,174.24
4.7215,9.16,174.28,174.28,174.28,174.28,174.28,174.28,174.28
4.7225,9.16,174.33,174.33,174.33,174.33,174.33,174.33,174.33
4.7235,9.16,174.38,174.38,174.38,174.38,174.38,174.38,174.38
4.7245,9.16,174.43,174.43,174.43,174.43,174.43,174.43,174.43
4.7255,9.16,174.47,174.47,174.47,174.47,174.47,174.47,174.47
4.7265,9.16,174.52,174.52,174.52,174.52,174.52,174.52,174.52
4.7275,9.16,174.57,174.57,174.57,174.57,174.57,174.57,174.57
4.7285,9.16,174.62,174.62,174.62,174.62,174.62,174.62,174.62
4.7295,9.16,174.67,174.67,174.67,174.67,174.67,174.67,174.67
4.7305,9.16,174.71,174.71,174.71,174.71,174.71,174.71,174.71
4.7315,9.16,174.76,174.76,174.76,174.76,174.76,174.76,174.76
4.7325,9.16,174.81,174.81,174.81,174.81,174.81,174.81,174.81
4.7335,9.16,174.86,174.86,174.86,174.86,174.86,174.86,174.86
4.7345,9.16,174.9,174.9,174.9,174.9,174.9,174.9,174.9
4.7355,9.16,174.95,174.95,174.95,174.95,174.95,174.95,174.95
